1,263,25.514129823421644
2,143,9.808989967032508
3,122,15.847141021888172
4,150,16.989089760792837
5,110,17.283785539446118
6,117,21.316990173170257
7,112,22.9788550737651
8,87,32.69329696422982
9,96,25.032775975121105
10,86,22.699722637214922
11,97,22.71053697886252
12,93,17.366687685783802
13,93,15.167326147303799
14,89,19.151131047669498
15,92,30.245301956287893
16,84,19.85932142907634
17,88,19.22758685424257
18,107,23.03270041439531
19,95,27.296308633027927
20,83,26.83926470588051
21,89,21.542612352163914
22,89,16.55755281373159
23,71,17.530842417339176
24,64,21.35343368066069
25,65,15.068497866106249
26,60,15.844577429145033
27,90,27.24381780951593
28,82,21.025152814394957
29,51,19.14446210381147
30,51,19.94243425319689
31,65,32.11491082704605
32,82,26.04736056567288
33,98,27.76855725762738
34,141,17.169172250779294
35,119,20.718952489814892
36,124,29.676295085076625
37,125,21.614792991765924
38,143,18.15435232591976
39,121,32.10661237262593
40,124,13.764606908975901
41,104,32.076102027633574
42,107,12.02732860322672
43,108,24.291532600692022
44,120,16.562910166352136
45,117,16.333637229125994
46,106,16.198928787899188
47,119,26.20351045662681
48,134,22.729178763765606
49,111,25.826553934257497
50,105,14.080750677080703
51,103,23.383497741178285
52,130,15.088418408786538
53,111,18.8001369183911
54,97,14.652642189390406
55,87,19.61781675671776
56,94,21.161631461837082
57,90,19.792900273699395
58,120,19.183277161198706
59,146,18.868761949471853
60,114,21.605217048249926
61,132,24.22200263099594
62,108,15.654266471931763
63,109,22.483859890157998
64,99,21.26662760459871
65,83,35.95045222542115
66,102,12.328671514321208
67,115,23.073349219005255
68,127,11.61343522946025
69,126,16.66607274679717
70,108,22.05834879573309
71,119,27.54198104370524
72,136,25.344271400803134
73,117,17.762971196283054
74,112,17.454518189629002
75,120,13.347511769585642
76,119,20.445454951982626
77,115,14.00141960772002
78,103,24.872635100867743
79,118,10.89443169945315
80,121,34.24339174922607
81,107,19.834154811623016
82,108,22.289659191252426
83,118,18.17598154947577
84,117,13.64334587990859
85,131,21.58716647222246
86,99,14.615242032809887
87,92,28.176286463284278
88,92,17.015584463603307
89,97,14.925767984208228
90,126,18.275529264082202
91,129,27.949177482132168
92,110,18.91229928769806
93,111,8.024221764529763
94,83,30.376071402791677
95,100,24.788038644245994
96,93,15.704201642459251
97,94,20.15903498264147
98,107,9.670531682705606
99,114,21.29625974392069
100,130,30.795196545357733
