1,34882,25.486251333398712
2,38065,40.735033851337356
3,35325,48.87941762399955
4,34930,31.141101931256216
5,34361,42.805073985455245
6,31451,37.98866575676631
7,36500,35.96771811397022
8,34532,29.505256529321155
9,34748,34.706227498788536
10,35630,35.04179408227529
11,33742,32.6610291056909
12,33890,40.33909218717979
13,33614,39.557313149316414
14,33642,29.262258627910626
15,33784,42.332723734694405
16,31901,31.38496017865292
17,31621,36.21430027914083
18,33857,25.49549108398559
19,35387,29.01390929321449
20,33530,28.102523129088524
21,36674,30.731210067149256
22,34466,42.99241450633422
23,36876,37.01843483637828
24,33761,34.026796410869494
25,35261,11.966477136852316
